,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
231,BMW X3,3.0,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,19,26,22,6,yes,08
232,BMW X3,3.0,(6 cyl),Man-6,4WD,Gasoline,FA,SUV,6,18,26,21,6,no,08
233,BMW X3,3.0,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,19,26,22,6,no,08
234,BMW X5,3.0,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,17,23,19,5,no,08
235,BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,15,21,17,4,no,08
236,BMW X5,3.0,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,17,23,19,5,no,08
237,BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,3,15,21,17,4,no,08
238,BMW Z4,3.0,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,20,30,24,7,yes,08
239,BMW Z4,3.0,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,23,31,25,7,yes,08
240,BMW Z4,3.0,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,20,30,24,7,yes,08
241,BMW Z4,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,23,31,25,7,yes,08
242,BMW Z4 Coupe,3.0,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,20,30,24,7,yes,08
243,BMW Z4 Coupe,3.0,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,23,31,25,7,yes,08
244,BMW Z4 Coupe,3.0,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,20,30,24,7,yes,08
245,BMW Z4 Coupe,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,23,31,25,7,yes,08
246,BUGATTI Veyron,8.0,(16 cyl),Auto-S6,4WD,Gasoline,FA,small car,6,8,14,10,0,no,08
247,BUGATTI Veyron,8.0,(16 cyl),Auto-S6,4WD,Gasoline,CA,small car,6,8,14,10,0,no,08
248,BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,9.5,17,28,21,6,yes,08
249,BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,25,20,6,no,08
250,BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,17,25,20,6,no,08
251,BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,28,21,6,no,08
252,BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no,08
253,BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no,08
254,BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
255,BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
256,BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
257,BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
258,BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,9.5,17,28,21,6,yes,08
259,BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,25,20,6,no,08
260,BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,17,25,20,6,no,08
261,BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,28,21,6,no,08
262,BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no,08
263,BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no,08
264,BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,9.5,16,25,19,5,no,08
265,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,22,18,5,no,08
266,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,23,18,5,no,08
267,BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,16,25,19,5,no,08
268,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,22,18,5,no,08
269,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,23,18,5,no,08
270,BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,minivan,6,16,23,19,5,no,08
271,BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,minivan,6,16,23,19,5,no,08
272,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no,08
273,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no,08
274,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no,08
275,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
276,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
277,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no,08
278,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no,08
279,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no,08
280,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,25,20,6,no,08
281,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
282,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
283,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,18,26,21,6,no,08
284,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,22,18,5,no,08
285,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,23,18,5,no,08
286,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,22,18,5,no,08
287,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,23,18,5,no,08
288,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,19,14,2,no,08
289,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,12,18,14,2,no,08
290,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,12,19,14,2,no,08
291,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,12,18,14,2,no,08
292,CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,13,18,15,3,no,08
293,CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,13,18,15,3,no,08
294,CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,15,22,17,4,no,08
295,CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,14,22,17,4,no,08
296,CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,SUV,6,15,22,17,4,no,08
297,CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,14,22,17,4,no,08
298,CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,13,20,16,4,no,08
299,CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,20,15,3,no,08
300,CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,13,20,16,4,no,08
301,CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,13,20,15,3,no,08
302,CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
303,CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
304,CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
305,CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
306,CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,13,19,15,3,no,08
307,CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,13,19,15,3,no,08
308,CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,14,21,16,4,no,08
309,CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,15,24,18,5,no,08
310,CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,14,21,16,4,no,08
311,CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,15,24,18,5,no,08
312,CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,14,21,16,4,no,08
313,CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,14,21,16,4,no,08
314,CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,24,18,5,no,08
315,CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,15,24,18,5,no,08
316,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no,08
317,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no,08
318,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no,08
319,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,12,17,14,2,no,08
320,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,12,17,14,2,no,08
321,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,6/6,11/14,15/20,12/16,6/4,no,08
322,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,6/6,11/14,14/19,12/16,6/4,no,08
323,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,12,17,14,2,no,08
324,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,12,17,14,2,no,08
325,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,16,4,no,08
326,CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,23,32,26,8,yes,08
327,CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,34,27,8,yes,08
328,CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,23,32,26,8,yes,08
329,CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,24,34,27,8,yes,08
330,CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,23,32,26,8,yes,08
331,CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,34,27,8,yes,08
332,CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,23,32,26,8,yes,08
333,CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,24,34,27,8,yes,08
334,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,18,28,22,6,yes,08
335,CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes,08
336,CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,21,31,25,7,yes,08
337,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,28,22,6,no,08
338,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,28,22,6,no,08
339,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,9.5,22,31,26,8,yes,08
340,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,33,27,8,yes,08
341,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,22,31,26,8,yes,08
342,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,24,33,27,8,yes,08
343,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,22,31,26,8,yes,08
344,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,24,33,27,8,yes,08
345,CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,22,31,25,7,yes,08
346,CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,32,26,8,yes,08
347,CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,22,31,25,7,yes,08
348,CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,22,32,26,8,yes,08
349,CHEVROLET Colorado,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
350,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
351,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
352,CHEVROLET Colorado,2.9,(4 cyl),Man-5,4WD,Gasoline,FC,pickup,7,16,22,18,5,no,08
353,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,17,22,19,5,no,08
354,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,16,22,18,5,no,08
355,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,20,17,4,no,08
356,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,21,17,4,no,08
357,CHEVROLET Colorado,2.9,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
358,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
359,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
360,CHEVROLET Colorado,2.9,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
361,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,17,22,19,5,no,08
362,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,18,15,3,no,08
363,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
364,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
365,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,21,17,4,no,08
366,CHEVROLET Corvette,6.2,(8 cyl),Auto-S6,2WD,Gasoline,FC,small car,7,15,25,18,5,no,08
367,CHEVROLET Corvette,6.2,(8 cyl),Man-6,2WD,Gasoline,FC,small car,7,16,26,19,5,no,08
368,CHEVROLET Corvette,6.2,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,25,18,5,no,08
369,CHEVROLET Corvette,6.2,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,26,19,5,no,08
370,CHEVROLET Corvette,7.0,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,15,24,18,5,no,08
371,CHEVROLET Corvette,7.0,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,15,24,18,5,no,08
372,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,17,24,19,5,no,08
373,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,17,24,19,5,no,08
374,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,24,19,5,no,08
375,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,17,24,19,5,no,08
376,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
377,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
378,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
379,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
380,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
381,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
382,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no,08
383,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
384,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no,08
385,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
386,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
387,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
388,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
389,CHEVROLET Express 3500,6.0,,,,Gasoline,FC,van,3,,,,,no,08
390,CHEVROLET Express 3500,6.2,,,,Gasoline,FC,van,3,,,,,no,08
391,CHEVROLET Express 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
392,CHEVROLET Express 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
393,CHEVROLET Express 3500,4.8,,,,Gasoline,CA,van,2,,,,,no,08
394,CHEVROLET Express 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
395,CHEVROLET Express 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
396,CHEVROLET Express 3500,6.0,,,,Gasoline,CA,van,2,,,,,no,08
397,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,30,24,7,yes,08
398,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,21,30,24,7,yes,08
399,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,30,25,7,yes,08
400,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,30,25,7,yes,08
401,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,28,23,7,yes,08
402,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,29,23,7,yes,08
403,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes,08
404,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes,08
405,CHEVROLET HHR,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,19,28,22,6,no,08
406,CHEVROLET HHR,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,19,28,22,6,no,08
407,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,30,24,7,yes,08
408,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,21,30,24,7,yes,08
409,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,30,25,7,yes,08
410,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,30,25,7,yes,08
411,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,28,23,7,yes,08
412,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,29,23,7,yes,08
413,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes,08
414,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes,08
415,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,9.5,18,29,22,6,yes,08
416,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,14/18,21/29,16/22,8/6,no,08
417,CHEVROLET Impala,3.9,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,13/18,20/28,16/21,8/6,no,08
418,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,18,29,22,6,no,08
419,CHEVROLET Impala,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,16,25,19,5,no,08
420,CHEVROLET Impala,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,large car,6,16,25,19,5,no,08
421,CHEVROLET Malibu,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,18,29,22,6,yes,08
422,CHEVROLET Malibu,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,22,30,25,7,yes,08
423,CHEVROLET Malibu,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,22,30,25,7,yes,08
424,CHEVROLET Malibu,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,29,22,6,no,08
425,CHEVROLET Malibu,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
426,CHEVROLET Malibu,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
427,CHEVROLET Malibu Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,24,32,27,8,yes,08
428,CHEVROLET Malibu Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,24,32,27,8,yes,08
429,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,7/7,11/15,15/20,13/17,6/4,no,08
430,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,7/7,11/14,14/19,12/16,6/4,no,08
431,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,14,19,16,4,no,08
432,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,18,16,4,no,08
433,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,15,20,17,4,no,08
434,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,19,16,4,no,08
435,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,13,18,15,3,no,08
436,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,13,17,14,2,no,08
437,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,6/6,11/15,15/20,13/17,6/4,no,08
438,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,11/14,14/19,12/16,6/4,no,08
439,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
440,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no,08
441,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no,08
442,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no,08
443,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no,08
444,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,16,4,no,08
445,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,13,18,15,3,no,08
446,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,13,17,14,2,no,08
447,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,15,20,17,4,no,08
448,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,14,19,16,4,no,08
449,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
450,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
451,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
452,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
453,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
454,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
455,CHEVROLET Silverado 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
