,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
237,BMW M6 Convertible,4.4,8.0,Man-6,2WD,Gasoline,FA,small car,1,15,22,17,3,No,18
238,BMW M6 Gran Coupe,4.4,8.0,AMS-7,2WD,Gasoline,CA,small car,1,14,20,16,2,No,18
239,BMW M6 Gran Coupe,4.4,8.0,AMS-7,2WD,Gasoline,FA,small car,1,14,20,16,2,No,18
240,BMW M6 Gran Coupe,4.4,8.0,Man-6,2WD,Gasoline,CA,small car,1,15,22,17,3,No,18
241,BMW M6 Gran Coupe,4.4,8.0,Man-6,2WD,Gasoline,FA,small car,1,15,22,17,3,No,18
242,BMW M760i xDrive,6.6,12.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,13,20,16,2,No,18
243,BMW M760i xDrive,6.6,12.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,13,20,16,2,No,18
244,BMW X1 sDrive28i,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,large car,7,23,32,26,5,No,18
245,BMW X1 sDrive28i,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,large car,7,23,32,26,5,No,18
246,BMW X1 xDrive28i,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,large car,7,22,31,25,5,No,18
247,BMW X1 xDrive28i,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,large car,7,22,31,25,5,No,18
248,BMW X4 M40i,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,3,18,25,21,4,No,18
249,BMW X4 M40i,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,3,18,25,21,4,No,18
250,BMW X4 xDrive28i,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,3,20,28,23,5,No,18
251,BMW X4 xDrive28i,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,3,20,28,23,5,No,18
252,BUICK Encore,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,27,33,30,7,Yes,18
253,BUICK Encore,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,27,33,30,7,Yes,18
254,BUICK Encore,1.4,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,26,31,28,6,No,18
255,BUICK Encore,1.4,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,26,31,28,6,No,18
256,BUICK Encore,1.4,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,24,30,27,6,No,18
257,BUICK Encore,1.4,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,24,30,27,6,No,18
258,BUICK Lacrosse,2.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,5,25,35,29,6,No,18
259,BUICK Lacrosse,2.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,5,25,35,29,6,No,18
260,BUICK Lacrosse,3.6,6.0,SemiAuto-9,2WD,Gasoline,CA,midsize car,5,21,30,24,5,No,18
261,BUICK Lacrosse,3.6,6.0,SemiAuto-9,2WD,Gasoline,FA,midsize car,5,21,30,24,5,No,18
262,BUICK Lacrosse,3.6,6.0,SemiAuto-9,4WD,Gasoline,CA,midsize car,5,20,29,23,5,No,18
263,BUICK Lacrosse,3.6,6.0,SemiAuto-9,4WD,Gasoline,FA,midsize car,5,20,29,23,5,No,18
264,CADILLAC ATS,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,5,20,29,23,5,No,18
265,CADILLAC ATS,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,5,20,29,23,5,No,18
266,CADILLAC ATS,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,22,31,25,5,No,18
267,CADILLAC ATS,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,22,31,25,5,No,18
268,CADILLAC ATS,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,5,22,30,25,5,No,18
269,CADILLAC ATS,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,5,22,30,25,5,No,18
270,CADILLAC ATS,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,20,30,24,5,No,18
271,CADILLAC ATS,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,20,30,24,5,No,18
272,CADILLAC ATS,3.6,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,5,19,27,22,4,No,18
273,CADILLAC ATS,3.6,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,5,19,27,22,4,No,18
274,CADILLAC ATS-V,3.6,6.0,Man-6,2WD,Gasoline,CA,small car,3,16,23,19,3,No,18
275,CADILLAC ATS-V,3.6,6.0,Man-6,2WD,Gasoline,FA,small car,3,16,23,19,3,No,18
276,CADILLAC ATS-V,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,17,25,20,4,No,18
277,CADILLAC ATS-V,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,17,25,20,4,No,18
278,CADILLAC CT6,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,22,30,25,5,No,18
279,CADILLAC CT6,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,22,30,25,5,No,18
280,CADILLAC CT6,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,18,26,21,4,No,18
281,CADILLAC CT6,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,18,26,21,4,No,18
282,CADILLAC CT6,3.6,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,18,27,21,4,No,18
283,CADILLAC CT6,3.6,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,18,27,21,4,No,18
284,CADILLAC CTS,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,5,22,30,25,5,No,18
285,CADILLAC CTS,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,5,22,30,25,5,No,18
286,CADILLAC CTS,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,21,29,24,5,No,18
287,CADILLAC CTS,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,21,29,24,5,No,18
288,CADILLAC CTS,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,3,16,24,19,3,No,18
289,CADILLAC CTS,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,3,16,24,19,3,No,18
290,CADILLAC CTS,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,5,20,30,24,5,No,18
291,CADILLAC CTS,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,5,20,30,24,5,No,18
292,CADILLAC CTS,3.6,6.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,19,27,22,4,No,18
293,CADILLAC CTS,3.6,6.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,19,27,22,4,No,18
294,CADILLAC CTS-V,6.2,8.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,1,14,21,17,3,No,18
295,CADILLAC CTS-V,6.2,8.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,1,14,21,17,3,No,18
296,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,18
297,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,18
298,CADILLAC Escalade,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,21,17,3,No,18
299,CADILLAC Escalade,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,21,17,3,No,18
300,CADILLAC XT5,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,5,19,26,22,4,No,18
301,CADILLAC XT5,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,5,19,26,22,4,No,18
302,CADILLAC XT5,3.6,6.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,5,18,25,21,4,No,18
303,CADILLAC XT5,3.6,6.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,5,18,25,21,4,No,18
304,CHEVROLET Camaro,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,5,20,30,23,5,No,18
305,CHEVROLET Camaro,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,5,20,30,23,5,No,18
306,CHEVROLET Camaro,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,22,31,25,5,No,18
307,CHEVROLET Camaro,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,22,31,25,5,No,18
308,CHEVROLET Camaro,3.6,6.0,Man-6,2WD,Gasoline,CA,small car,5,16,28,20,4,No,18
309,CHEVROLET Camaro,3.6,6.0,Man-6,2WD,Gasoline,FA,small car,5,16,28,20,4,No,18
310,CHEVROLET Camaro,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,19,29,23,5,No,18
311,CHEVROLET Camaro,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,19,29,23,5,No,18
312,CHEVROLET Camaro,6.2,8.0,Man-6,2WD,Gasoline,CA,small car,1,14,20,16,2,No,18
313,CHEVROLET Camaro,6.2,8.0,Man-6,2WD,Gasoline,FA,small car,1,14,20,16,2,No,18
314,CHEVROLET Camaro,6.2,8.0,Man-6,2WD,Gasoline,CA,small car,1,16,25,19,3,No,18
315,CHEVROLET Camaro,6.2,8.0,Man-6,2WD,Gasoline,FA,small car,1,16,25,19,3,No,18
316,CHEVROLET Camaro,6.2,8.0,SemiAuto-10,2WD,Gasoline,CA,small car,1,13,21,15,2,No,18
317,CHEVROLET Camaro,6.2,8.0,SemiAuto-10,2WD,Gasoline,FA,small car,1,13,21,15,2,No,18
318,CHEVROLET Camaro,6.2,8.0,SemiAuto-8,2WD,Gasoline,CA,small car,1,17,27,20,4,No,18
319,CHEVROLET Camaro,6.2,8.0,SemiAuto-8,2WD,Gasoline,FA,small car,1,17,27,20,4,No,18
320,CHEVROLET Colorado,2.5,4.0,Auto-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,18
321,CHEVROLET Colorado,2.5,4.0,Auto-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,18
322,CHEVROLET Colorado,2.5,4.0,Auto-6,4WD,Gasoline,CA,pickup,5,19,24,21,4,No,18
323,CHEVROLET Colorado,2.5,4.0,Auto-6,4WD,Gasoline,FA,pickup,5,19,24,21,4,No,18
324,CHEVROLET Colorado,2.5,4.0,Man-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,18
325,CHEVROLET Colorado,2.5,4.0,Man-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,18
326,CHEVROLET Colorado,2.8,4.0,Auto-6,2WD,Diesel,CA,pickup,3,22,30,25,4,No,18
327,CHEVROLET Colorado,2.8,4.0,Auto-6,2WD,Diesel,FA,pickup,3,22,30,25,4,No,18
328,CHEVROLET Colorado,2.8,4.0,Auto-6,4WD,Diesel,CA,pickup,3,20,28,23,4,No,18
329,CHEVROLET Colorado,2.8,4.0,Auto-6,4WD,Diesel,FA,pickup,3,20,28,23,4,No,18
330,CHEVROLET Colorado,3.6,6.0,Auto-8,2WD,Gasoline,CA,pickup,5,18,25,20,4,No,18
331,CHEVROLET Colorado,3.6,6.0,Auto-8,2WD,Gasoline,FA,pickup,5,18,25,20,4,No,18
332,CHEVROLET Colorado,3.6,6.0,Auto-8,2WD,Gasoline,CA,special purpose,5,15,15,15,2,No,18
333,CHEVROLET Colorado,3.6,6.0,Auto-8,2WD,Gasoline,FA,special purpose,5,15,15,15,2,No,18
334,CHEVROLET Colorado,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,17,24,19,3,No,18
335,CHEVROLET Colorado,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,17,24,19,3,No,18
336,CHEVROLET Colorado ZR2,2.8,4.0,Auto-6,4WD,Diesel,CA,pickup,3,19,22,20,3,No,18
337,CHEVROLET Colorado ZR2,2.8,4.0,Auto-6,4WD,Diesel,FA,pickup,3,19,22,20,3,No,18
338,CHEVROLET Colorado ZR2,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,16,18,17,3,No,18
339,CHEVROLET Colorado ZR2,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,16,18,17,3,No,18
340,CHEVROLET Corvette,6.2,8.0,Man-7,2WD,Gasoline,CA,small car,1,15,22,18,3,No,18
341,CHEVROLET Corvette,6.2,8.0,Man-7,2WD,Gasoline,CA,small car,1,16,25,19,3,No,18
342,CHEVROLET Corvette,6.2,8.0,Man-7,2WD,Gasoline,FA,small car,1,15,22,18,3,No,18
343,CHEVROLET Corvette,6.2,8.0,Man-7,2WD,Gasoline,FA,small car,1,16,25,19,3,No,18
344,CHEVROLET Corvette,6.2,8.0,SemiAuto-8,2WD,Gasoline,CA,small car,1,13,23,16,2,No,18
345,CHEVROLET Corvette,6.2,8.0,SemiAuto-8,2WD,Gasoline,CA,small car,1,15,25,18,3,No,18
346,CHEVROLET Corvette,6.2,8.0,SemiAuto-8,2WD,Gasoline,FA,small car,1,13,23,16,2,No,18
347,CHEVROLET Corvette,6.2,8.0,SemiAuto-8,2WD,Gasoline,FA,small car,1,15,25,18,3,No,18
348,CHEVROLET Cruze,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,6,27,40,32,7,Yes,18
349,CHEVROLET Cruze,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,6,27,40,32,7,Yes,18
350,CHEVROLET Cruze,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,29,40,33,8,Yes,18
351,CHEVROLET Cruze,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,29,40,33,8,Yes,18
352,CHEVROLET Cruze,1.6,4.0,Auto-9,2WD,Diesel,CA,small car,3,31,47,37,7,Yes,18
353,CHEVROLET Cruze,1.6,4.0,Auto-9,2WD,Diesel,FA,small car,3,31,47,37,7,Yes,18
354,CHEVROLET Cruze,1.6,4.0,Man-6,2WD,Diesel,CA,small car,3,30,52,37,7,Yes,18
355,CHEVROLET Cruze,1.6,4.0,Man-6,2WD,Diesel,FA,small car,3,30,52,37,7,Yes,18
356,CHEVROLET Cruze Hatchback,1.4,4.0,Man-6,2WD,Gasoline,CA,midsize car,6,27,38,31,7,Yes,18
357,CHEVROLET Cruze Hatchback,1.4,4.0,Man-6,2WD,Gasoline,FA,midsize car,6,27,38,31,7,Yes,18
358,CHEVROLET Cruze Hatchback,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,6,29,38,32,7,Yes,18
359,CHEVROLET Cruze Hatchback,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6,29,38,32,7,Yes,18
360,CHEVROLET Cruze Hatchback,1.6,4.0,Auto-9,2WD,Diesel,CA,midsize car,3,30,45,35,7,Yes,18
361,CHEVROLET Cruze Hatchback,1.6,4.0,Auto-9,2WD,Diesel,FA,midsize car,3,30,45,35,7,Yes,18
362,CHEVROLET Cruze Hatchback,1.6,4.0,Man-6,2WD,Diesel,CA,midsize car,3,29,48,35,7,Yes,18
363,CHEVROLET Cruze Hatchback,1.6,4.0,Man-6,2WD,Diesel,FA,midsize car,3,29,48,35,7,Yes,18
364,CHEVROLET Cruze Premier,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,29,39,33,8,Yes,18
365,CHEVROLET Cruze Premier,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,29,39,33,8,Yes,18
366,CHEVROLET Cruze Premier Hatchback,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,6,28,37,31,7,Yes,18
367,CHEVROLET Cruze Premier Hatchback,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6,28,37,31,7,Yes,18
368,CHEVROLET Equinox,1.5,4.0,Auto-6,2WD,Gasoline,CA,small SUV,5,26,32,28,6,No,18
369,CHEVROLET Equinox,1.5,4.0,Auto-6,2WD,Gasoline,FA,small SUV,5,26,32,28,6,No,18
370,CHEVROLET Equinox,1.5,4.0,Auto-6,4WD,Gasoline,CA,small SUV,5,24,30,26,5,No,18
371,CHEVROLET Equinox,1.5,4.0,Auto-6,4WD,Gasoline,FA,small SUV,5,24,30,26,5,No,18
372,CHEVROLET Equinox,1.6,4.0,Auto-6,2WD,Diesel,CA,small SUV,3,28,39,32,6,No,18
373,CHEVROLET Equinox,1.6,4.0,Auto-6,2WD,Diesel,FA,small SUV,3,28,39,32,6,No,18
374,CHEVROLET Equinox,1.6,4.0,Auto-6,4WD,Diesel,CA,small SUV,3,28,38,32,6,No,18
375,CHEVROLET Equinox,1.6,4.0,Auto-6,4WD,Diesel,FA,small SUV,3,28,38,32,6,No,18
376,CHEVROLET Equinox,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,29,25,5,No,18
377,CHEVROLET Equinox,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,29,25,5,No,18
378,CHEVROLET Equinox,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,22,28,24,5,No,18
379,CHEVROLET Equinox,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,22,28,24,5,No,18
380,CHEVROLET Impala,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,3,22,30,25,5,No,18
381,CHEVROLET Impala,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,3,22,30,25,5,No,18
382,CHEVROLET Impala,3.6,6.0,SemiAuto-6,2WD,Ethanol/Gas,CA,large car,5,14/18,20/28,16/22,4,No,18
383,CHEVROLET Impala,3.6,6.0,SemiAuto-6,2WD,Ethanol/Gas,FA,large car,5,14/18,20/28,16/22,4,No,18
384,CHEVROLET Impala,3.6,6.0,SemiAuto-6,2WD,Gasoline,CA,large car,7,19,28,22,4,No,18
385,CHEVROLET Impala,3.6,6.0,SemiAuto-6,2WD,Gasoline,FA,large car,7,19,28,22,4,No,18
386,CHEVROLET Malibu,1.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,6,27,36,30,7,Yes,18
387,CHEVROLET Malibu,1.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,6,27,36,30,7,Yes,18
388,CHEVROLET Malibu,1.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,7,27,36,30,7,Yes,18
389,CHEVROLET Malibu,1.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,7,27,36,30,7,Yes,18
390,CHEVROLET Malibu,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,3,49,43,46,10,Yes,18
391,CHEVROLET Malibu,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,3,49,43,46,10,Yes,18
392,CHEVROLET Malibu,2.0,4.0,Auto-9,2WD,Gasoline,CA,midsize car,5,22,32,26,5,No,18
393,CHEVROLET Malibu,2.0,4.0,Auto-9,2WD,Gasoline,FA,midsize car,5,22,32,26,5,No,18
394,CHEVROLET Silverado 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,5,12/18,16/24,14/20,4,No,18
395,CHEVROLET Silverado 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,5,12/18,16/24,14/20,4,No,18
396,CHEVROLET Silverado 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,CA,pickup,5,12/17,15/22,13/19,3,No,18
397,CHEVROLET Silverado 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,FA,pickup,5,12/17,15/22,13/19,3,No,18
398,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,3,12/16,17/23,14/19,3,No,18
399,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,3,12/16,17/23,14/19,3,No,18
400,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,pickup,3,16,23,19,3,No,18
401,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,special purpose,3,15,20,17,3,No,18
402,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,pickup,3,16,23,19,3,No,18
403,CHEVROLET Silverado 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,special purpose,3,15,20,17,3,No,18
404,CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,pickup,3,16,22,18,3,No,18
405,CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,special purpose,3,15,19,17,3,No,18
406,CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,pickup,3,16,22,18,3,No,18
407,CHEVROLET Silverado 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,special purpose,3,15,19,17,3,No,18
408,CHEVROLET Silverado 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,18,24,20,4,No,18
409,CHEVROLET Silverado 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,18,24,20,4,No,18
410,CHEVROLET Silverado 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,16,22,18,3,No,18
411,CHEVROLET Silverado 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,16,22,18,3,No,18
412,CHEVROLET Silverado 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,16,21,18,3,No,18
413,CHEVROLET Silverado 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,16,21,18,3,No,18
414,CHEVROLET Silverado 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No,18
415,CHEVROLET Silverado 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No,18
416,CHEVROLET Silverado 15,6.2,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,15,21,17,3,No,18
417,CHEVROLET Silverado 15,6.2,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,15,21,17,3,No,18
418,CHEVROLET Silverado 15,6.2,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No,18
419,CHEVROLET Silverado 15,6.2,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No,18
420,CHEVROLET Sonic,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,3,28,37,32,7,Yes,18
421,CHEVROLET Sonic,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,3,28,37,32,7,Yes,18
422,CHEVROLET Sonic,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,3,27,35,30,7,Yes,18
423,CHEVROLET Sonic,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,3,27,35,30,7,Yes,18
424,CHEVROLET Sonic 5,1.4,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,28,37,32,7,Yes,18
425,CHEVROLET Sonic 5,1.4,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,28,37,32,7,Yes,18
426,CHEVROLET Sonic 5,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,station wagon,3,27,35,30,7,Yes,18
427,CHEVROLET Sonic 5,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,station wagon,3,27,35,30,7,Yes,18
428,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No,18
429,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No,18
430,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No,18
431,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No,18
432,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,15/22,12/18,3,No,18
433,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,15/22,12/18,3,No,18
434,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,15,22,18,3,No,18
435,CHEVROLET Suburban 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,15,22,18,3,No,18
436,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No,18
437,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No,18
438,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No,18
439,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No,18
440,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,16/22,13/18,3,No,18
441,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,16/22,13/18,3,No,18
442,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,16,22,18,3,No,18
443,CHEVROLET Tahoe 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,16,22,18,3,No,18
444,CHEVROLET Tahoe 1500,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,18
445,CHEVROLET Tahoe 1500,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,18
446,CHEVROLET Tahoe 1500,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No,18
447,CHEVROLET Tahoe 1500,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No,18
448,CHEVROLET Traverse,3.6,6.0,SemiAuto-9,2WD,Gasoline,CA,standard SUV,5,18,27,21,4,No,18
449,CHEVROLET Traverse,3.6,6.0,SemiAuto-9,2WD,Gasoline,FA,standard SUV,5,18,27,21,4,No,18
450,CHEVROLET Traverse,3.6,6.0,SemiAuto-9,4WD,Gasoline,CA,standard SUV,5,17,25,20,4,No,18
451,CHEVROLET Traverse,3.6,6.0,SemiAuto-9,4WD,Gasoline,FA,standard SUV,5,17,25,20,4,No,18
452,CHEVROLET Trax,1.4,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,24,30,27,6,No,18
453,CHEVROLET Trax,1.4,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,24,30,27,6,No,18
454,CHEVROLET Volt,1.5,4.0,CVT,2WD,Gasoline/Electricity,CA,small car,3,43/113,42/99,42/106,10,Yes,18
455,CHEVROLET Volt,1.5,4.0,CVT,2WD,Gasoline/Electricity,FA,small car,3,43/113,42/99,42/106,10,Yes,18
456,CHEVROLET Volt,1.5,4.0,CVT,2WD,Gasoline/Electricity,CA,small car,7,43/113,42/99,42/106,10,Elite,18
457,CHEVROLET Volt,1.5,4.0,CVT,2WD,Gasoline/Electricity,FA,small car,7,43/113,42/99,42/106,10,Elite,18
458,CHRYSLER 300,3.6,6.0,Auto-8,2WD,Ethanol/Gas,CA,large car,3,14/19,22/30,17/23,5,No,18
459,CHRYSLER 300,3.6,6.0,Auto-8,2WD,Ethanol/Gas,FA,large car,3,14/19,22/30,17/23,5,No,18
460,CHRYSLER 300,3.6,6.0,Auto-8,2WD,Gasoline,CA,large car,3,19,30,23,5,No,18
